codigo,Razón Social,marca,nombre_region,codigo_region,nombre_comuna,codigo_comuna,direccion,Latitud,Longitud,combustible,Última Actualización,hora_actualizacion,precio,unidad_cobro,ClasificacionGasolina 93 $/L,ClasificacionGasolina 97 $/L,ClasificacionPetróleo Diesel $/L,ClasificacionGasolina 95 $/L,ClasificacionGLP Vehicular $/m3,ClasificacionGNC $/m3,Fecha
sh1310702,Harris Palma Limitada,SHELL,Metropolitana de Santiago,13,Huechuraba,13107,Santa Marta de Huechuraba 6440,-33.361489,-70.675409,97,2024-04-12,09:01:39,1495.0,$/L,,,,,,,2024-04-29
sh1310702,Harris Palma Limitada,SHELL,Metropolitana de Santiago,13,Huechuraba,13107,Santa Marta de Huechuraba 6440,-33.361489,-70.675409,DI,2024-04-12,09:01:39,1079.0,$/L,,,,,,,2024-04-29
sh1310801 ,COMERCIAL SAN ALBERTO LTDA,SHELL,Metropolitana de Santiago,13,Independencia,13108,Vivaceta 929,-33.422044,-70.663113,93,2024-04-11,14:56:06,1335.0,$/L,,,,,,,2024-04-29
sh1310801 ,COMERCIAL SAN ALBERTO LTDA,SHELL,Metropolitana de Santiago,13,Independencia,13108,Vivaceta 929,-33.422044,-70.663113,95,2024-04-11,14:56:06,1377.0,$/L,,,,,,,2024-04-29
sh1310801 ,COMERCIAL SAN ALBERTO LTDA,SHELL,Metropolitana de Santiago,13,Independencia,13108,Vivaceta 929,-33.422044,-70.663113,97,2024-04-11,14:56:06,1423.0,$/L,,,,,,,2024-04-29
sh1310801 ,COMERCIAL SAN ALBERTO LTDA,SHELL,Metropolitana de Santiago,13,Independencia,13108,Vivaceta 929,-33.422044,-70.663113,DI,2024-04-11,14:56:06,1061.0,$/L,,,,,,,2024-04-29
sh1310802 ,AGASNAR SPA,SHELL,Metropolitana de Santiago,13,Independencia,13108,Fermín Vivaceta 1982,-33.4072,-70.667989,93,2024-04-11,15:17:22,1337.0,$/L,,,,,,,2024-04-29
sh1310802 ,AGASNAR SPA,SHELL,Metropolitana de Santiago,13,Independencia,13108,Fermín Vivaceta 1982,-33.4072,-70.667989,95,2024-04-11,15:17:22,1379.0,$/L,,,,,,,2024-04-29
sh1310802 ,AGASNAR SPA,SHELL,Metropolitana de Santiago,13,Independencia,13108,Fermín Vivaceta 1982,-33.4072,-70.667989,97,2024-04-11,15:17:22,1425.0,$/L,,,,,,,2024-04-29
sh1310802 ,AGASNAR SPA,SHELL,Metropolitana de Santiago,13,Independencia,13108,Fermín Vivaceta 1982,-33.4072,-70.667989,DI,2024-04-11,15:17:22,1063.0,$/L,,,,,,,2024-04-29
sh1310803 ,Inversiones y Servicios VAF ltda,SHELL,Metropolitana de Santiago,13,Independencia,13108,Av Independencia 2201,-33.405937,-70.661225,93,2024-04-11,15:11:22,1343.0,$/L,,,,,,,2024-04-29
sh1310803 ,Inversiones y Servicios VAF ltda,SHELL,Metropolitana de Santiago,13,Independencia,13108,Av Independencia 2201,-33.405937,-70.661225,95,2024-04-11,15:11:22,1375.0,$/L,,,,,,,2024-04-29
sh1310803 ,Inversiones y Servicios VAF ltda,SHELL,Metropolitana de Santiago,13,Independencia,13108,Av Independencia 2201,-33.405937,-70.661225,97,2024-04-11,15:11:22,1425.0,$/L,,,,,,,2024-04-29
sh1310803 ,Inversiones y Servicios VAF ltda,SHELL,Metropolitana de Santiago,13,Independencia,13108,Av Independencia 2201,-33.405937,-70.661225,DI,2024-04-11,15:11:22,1063.0,$/L,,,,,,,2024-04-29
sh1311001 ,"GONZALEZ,GONZALEZ Y CIA LTDA",SHELL,Metropolitana de Santiago,13,La Florida,13110,Walker Martinez 1940,-33.52226,-70.57666,93,2024-04-11,15:19:08,1355.0,$/L,,,,,,,2024-04-29
sh1311001 ,"GONZALEZ,GONZALEZ Y CIA LTDA",SHELL,Metropolitana de Santiago,13,La Florida,13110,Walker Martinez 1940,-33.52226,-70.57666,95,2024-04-11,15:19:08,1409.0,$/L,,,,,,,2024-04-29
sh1311001 ,"GONZALEZ,GONZALEZ Y CIA LTDA",SHELL,Metropolitana de Santiago,13,La Florida,13110,Walker Martinez 1940,-33.52226,-70.57666,97,2024-04-11,15:19:08,1467.0,$/L,,,,,,,2024-04-29
sh1311001 ,"GONZALEZ,GONZALEZ Y CIA LTDA",SHELL,Metropolitana de Santiago,13,La Florida,13110,Walker Martinez 1940,-33.52226,-70.57666,DI,2024-04-11,15:19:08,1085.0,$/L,,,,,,,2024-04-29
sh1311002 ,gonzalez gonzalez y cia ltda,SHELL,Metropolitana de Santiago,13,La Florida,13110,Avda. La Florida 9801,-33.54752,-70.568179,93,2024-04-11,14:52:34,1361.0,$/L,,,,,,,2024-04-29
sh1311002 ,gonzalez gonzalez y cia ltda,SHELL,Metropolitana de Santiago,13,La Florida,13110,Avda. La Florida 9801,-33.54752,-70.568179,95,2024-04-11,14:52:34,1421.0,$/L,,,,,,,2024-04-29
sh1311002 ,gonzalez gonzalez y cia ltda,SHELL,Metropolitana de Santiago,13,La Florida,13110,Avda. La Florida 9801,-33.54752,-70.568179,97,2024-04-11,14:52:34,1481.0,$/L,,,,,,,2024-04-29
sh1311002 ,gonzalez gonzalez y cia ltda,SHELL,Metropolitana de Santiago,13,La Florida,13110,Avda. La Florida 9801,-33.54752,-70.568179,DI,2024-04-11,14:52:34,1084.0,$/L,,,,,,,2024-04-29
sh1311101 ,Estacion de Servicios RM Limitada,SHELL,Metropolitana de Santiago,13,La Granja,13111,Santa Rosa 7606,-33.527658,-70.635406,93,2024-04-11,14:57:28,1346.0,$/L,,,,,,,2024-04-29
sh1311101 ,Estacion de Servicios RM Limitada,SHELL,Metropolitana de Santiago,13,La Granja,13111,Santa Rosa 7606,-33.527658,-70.635406,95,2024-04-11,14:57:28,1406.0,$/L,,,,,,,2024-04-29
sh1311101 ,Estacion de Servicios RM Limitada,SHELL,Metropolitana de Santiago,13,La Granja,13111,Santa Rosa 7606,-33.527658,-70.635406,97,2024-04-11,14:57:28,1465.0,$/L,,,,,,,2024-04-29
sh1311101 ,Estacion de Servicios RM Limitada,SHELL,Metropolitana de Santiago,13,La Granja,13111,Santa Rosa 7606,-33.527658,-70.635406,DI,2024-04-11,14:57:28,1078.0,$/L,,,,,,,2024-04-29
sh1311301 ,Comercial CEYS e hijos Ltda.,SHELL,Metropolitana de Santiago,13,La Reina,13113,Avenida Larraín 8511,-33.450649,-70.543985,93,2024-04-11,12:00:03,1372.0,$/L,,,,,,,2024-04-29
sh1311301 ,Comercial CEYS e hijos Ltda.,SHELL,Metropolitana de Santiago,13,La Reina,13113,Avenida Larraín 8511,-33.450649,-70.543985,95,2024-04-11,12:00:03,1419.0,$/L,,,,,,,2024-04-29
sh1311301 ,Comercial CEYS e hijos Ltda.,SHELL,Metropolitana de Santiago,13,La Reina,13113,Avenida Larraín 8511,-33.450649,-70.543985,97,2024-04-11,12:00:03,1466.0,$/L,,,,,,,2024-04-29
sh1311301 ,Comercial CEYS e hijos Ltda.,SHELL,Metropolitana de Santiago,13,La Reina,13113,Avenida Larraín 8511,-33.450649,-70.543985,DI,2024-04-12,09:55:01,1100.0,$/L,,,,,,,2024-04-29
sh1311401 ,COMERCIAL AG LIMITADA RUT 76.246.364-4,SHELL,Metropolitana de Santiago,13,Las Condes,13114,Avenida Las Condes 8321,-33.397555,-70.550751,93,2024-04-11,10:20:10,1396.0,$/L,,,,,,,2024-04-29
sh1311401 ,COMERCIAL AG LIMITADA RUT 76.246.364-4,SHELL,Metropolitana de Santiago,13,Las Condes,13114,Avenida Las Condes 8321,-33.397555,-70.550751,95,2024-04-11,10:20:10,1448.0,$/L,,,,,,,2024-04-29
sh1311401 ,COMERCIAL AG LIMITADA RUT 76.246.364-4,SHELL,Metropolitana de Santiago,13,Las Condes,13114,Avenida Las Condes 8321,-33.397555,-70.550751,97,2024-04-11,10:20:11,1498.0,$/L,,,,,,,2024-04-29
sh1311401 ,COMERCIAL AG LIMITADA RUT 76.246.364-4,SHELL,Metropolitana de Santiago,13,Las Condes,13114,Avenida Las Condes 8321,-33.397555,-70.550751,DI,2024-04-11,10:20:11,1118.0,$/L,,,,,,,2024-04-29
sh1311402 ,Inversiones Enex S.A.,SHELL,Metropolitana de Santiago,13,Las Condes,13114,Avenida Cristobal Col?n 4359,-33.423799,-70.579707,93,2024-04-11,10:05:53,1382.0,$/L,,,,,,,2024-04-29
sh1311402 ,Inversiones Enex S.A.,SHELL,Metropolitana de Santiago,13,Las Condes,13114,Avenida Cristobal Col?n 4359,-33.423799,-70.579707,95,2024-04-11,10:05:53,1416.0,$/L,,,,,,,2024-04-29
sh1311402 ,Inversiones Enex S.A.,SHELL,Metropolitana de Santiago,13,Las Condes,13114,Avenida Cristobal Col?n 4359,-33.423799,-70.579707,97,2024-04-11,10:05:53,1455.0,$/L,,,,,,,2024-04-29
sh1311402 ,Inversiones Enex S.A.,SHELL,Metropolitana de Santiago,13,Las Condes,13114,Avenida Cristobal Col?n 4359,-33.423799,-70.579707,DI,2024-04-11,10:05:53,1099.0,$/L,,,,,,,2024-04-29
sh1311403 ,COMERCIAL CL LTDA,SHELL,Metropolitana de Santiago,13,Las Condes,13114,Tomás Moro 1945,-33.430201,-70.554559,93,2024-04-11,09:41:10,1383.0,$/L,,,,,,,2024-04-29
sh1311403 ,COMERCIAL CL LTDA,SHELL,Metropolitana de Santiago,13,Las Condes,13114,Tomás Moro 1945,-33.430201,-70.554559,95,2024-04-11,09:41:10,1420.0,$/L,,,,,,,2024-04-29
sh1311403 ,COMERCIAL CL LTDA,SHELL,Metropolitana de Santiago,13,Las Condes,13114,Tomás Moro 1945,-33.430201,-70.554559,97,2024-04-11,09:41:10,1465.0,$/L,,,,,,,2024-04-29
sh1311403 ,COMERCIAL CL LTDA,SHELL,Metropolitana de Santiago,13,Las Condes,13114,Tomás Moro 1945,-33.430201,-70.554559,DI,2024-04-11,09:41:10,1102.0,$/L,,,,,,,2024-04-29
sh1311404 ,COMERCIAL AG LIMITADA RUT 76.246.364-4,SHELL,Metropolitana de Santiago,13,Las Condes,13114,Avenida General Blanche 11860,-33.402516,-70.516841,93,2024-04-11,10:03:33,1397.0,$/L,,,,,,,2024-04-29
sh1311404 ,COMERCIAL AG LIMITADA RUT 76.246.364-4,SHELL,Metropolitana de Santiago,13,Las Condes,13114,Avenida General Blanche 11860,-33.402516,-70.516841,95,2024-04-11,10:03:33,1448.0,$/L,,,,,,,2024-04-29
sh1311404 ,COMERCIAL AG LIMITADA RUT 76.246.364-4,SHELL,Metropolitana de Santiago,13,Las Condes,13114,Avenida General Blanche 11860,-33.402516,-70.516841,97,2024-04-11,10:03:33,1500.0,$/L,,,,,,,2024-04-29
sh1311404 ,COMERCIAL AG LIMITADA RUT 76.246.364-4,SHELL,Metropolitana de Santiago,13,Las Condes,13114,Avenida General Blanche 11860,-33.402516,-70.516841,DI,2024-04-11,10:03:33,1118.0,$/L,,,,,,,2024-04-29
sh1311405 ,PATRICIA  ARTEAGA ROCUANT ESTACIONES DE SERVICIO SPA,SHELL,Metropolitana de Santiago,13,Las Condes,13114,Avenida Cristobal Colï¿½n 7026,-33.418046,-70.555658,93,2024-04-12,09:34:58,1391.0,$/L,,,,,,,2024-04-29
sh1311405 ,PATRICIA  ARTEAGA ROCUANT ESTACIONES DE SERVICIO SPA,SHELL,Metropolitana de Santiago,13,Las Condes,13114,Avenida Cristobal Colï¿½n 7026,-33.418046,-70.555658,95,2024-04-11,10:12:21,1443.0,$/L,,,,,,,2024-04-29
sh1311405 ,PATRICIA  ARTEAGA ROCUANT ESTACIONES DE SERVICIO SPA,SHELL,Metropolitana de Santiago,13,Las Condes,13114,Avenida Cristobal Colï¿½n 7026,-33.418046,-70.555658,97,2024-04-12,09:34:58,1494.0,$/L,,,,,,,2024-04-29
sh1311405 ,PATRICIA  ARTEAGA ROCUANT ESTACIONES DE SERVICIO SPA,SHELL,Metropolitana de Santiago,13,Las Condes,13114,Avenida Cristobal Colï¿½n 7026,-33.418046,-70.555658,DI,2024-04-11,10:12:21,1114.0,$/L,,,,,,,2024-04-29
sh1311406,DISTRIBUIDORA DE COMBUSTIBLE SANTA ROSA DOMINICOS SPA,SHELL,Metropolitana de Santiago,13,Las Condes,13114,Patagonia 75,-33.40925,-70.544182,93,2024-04-11,09:48:05,1394.0,$/L,,,,,,,2024-04-29
sh1311406,DISTRIBUIDORA DE COMBUSTIBLE SANTA ROSA DOMINICOS SPA,SHELL,Metropolitana de Santiago,13,Las Condes,13114,Patagonia 75,-33.40925,-70.544182,95,2024-04-11,09:48:05,1446.0,$/L,,,,,,,2024-04-29
sh1311406,DISTRIBUIDORA DE COMBUSTIBLE SANTA ROSA DOMINICOS SPA,SHELL,Metropolitana de Santiago,13,Las Condes,13114,Patagonia 75,-33.40925,-70.544182,97,2024-04-11,09:48:05,1498.0,$/L,,,,,,,2024-04-29
sh1311406,DISTRIBUIDORA DE COMBUSTIBLE SANTA ROSA DOMINICOS SPA,SHELL,Metropolitana de Santiago,13,Las Condes,13114,Patagonia 75,-33.40925,-70.544182,DI,2024-04-11,09:48:05,1115.0,$/L,,,,,,,2024-04-29
sh1311501 ,Inversiones Enex s.a.  r.u.t. 94.625.000-7,SHELL,Metropolitana de Santiago,13,Lo Barnechea,13115,Avenida La Dehesa 457,-33.362901,-70.514535,93,2024-04-11,10:03:20,1396.0,$/L,,,,,,,2024-04-29
sh1311501 ,Inversiones Enex s.a.  r.u.t. 94.625.000-7,SHELL,Metropolitana de Santiago,13,Lo Barnechea,13115,Avenida La Dehesa 457,-33.362901,-70.514535,95,2024-04-11,10:03:20,1447.0,$/L,,,,,,,2024-04-29
sh1311501 ,Inversiones Enex s.a.  r.u.t. 94.625.000-7,SHELL,Metropolitana de Santiago,13,Lo Barnechea,13115,Avenida La Dehesa 457,-33.362901,-70.514535,97,2024-04-11,10:03:20,1499.0,$/L,,,,,,,2024-04-29
sh1311501 ,Inversiones Enex s.a.  r.u.t. 94.625.000-7,SHELL,Metropolitana de Santiago,13,Lo Barnechea,13115,Avenida La Dehesa 457,-33.362901,-70.514535,DI,2024-04-11,10:03:20,1116.0,$/L,,,,,,,2024-04-29
sh1311502 ,COMERCIAL M Y C LIMITADA,SHELL,Metropolitana de Santiago,13,Lo Barnechea,13115,Avenida José Alcalde Delano 11355,-33.355033,-70.531712,93,2024-04-11,09:24:52,1397.0,$/L,,,,,,,2024-04-29
sh1311502 ,COMERCIAL M Y C LIMITADA,SHELL,Metropolitana de Santiago,13,Lo Barnechea,13115,Avenida José Alcalde Delano 11355,-33.355033,-70.531712,95,2024-04-11,09:24:52,1448.0,$/L,,,,,,,2024-04-29
sh1311502 ,COMERCIAL M Y C LIMITADA,SHELL,Metropolitana de Santiago,13,Lo Barnechea,13115,Avenida José Alcalde Delano 11355,-33.355033,-70.531712,97,2024-04-11,09:24:52,1500.0,$/L,,,,,,,2024-04-29
sh1311502 ,COMERCIAL M Y C LIMITADA,SHELL,Metropolitana de Santiago,13,Lo Barnechea,13115,Avenida José Alcalde Delano 11355,-33.355033,-70.531712,DI,2024-04-11,09:24:52,1118.0,$/L,,,,,,,2024-04-29
sh1311503,"COMERCIAL BCAM LTDA // 76,231.969-1",SHELL,Metropolitana de Santiago,13,Lo Barnechea,13115,AV COMANDANTE MALBEC 13500,-33.357436,-70.512252,93,2024-04-11,10:14:33,1396.0,$/L,,,,,,,2024-04-29
sh1311503,"COMERCIAL BCAM LTDA // 76,231.969-1",SHELL,Metropolitana de Santiago,13,Lo Barnechea,13115,AV COMANDANTE MALBEC 13500,-33.357436,-70.512252,95,2024-04-11,10:14:33,1447.0,$/L,,,,,,,2024-04-29
sh1311503,"COMERCIAL BCAM LTDA // 76,231.969-1",SHELL,Metropolitana de Santiago,13,Lo Barnechea,13115,AV COMANDANTE MALBEC 13500,-33.357436,-70.512252,97,2024-04-11,10:14:33,1499.0,$/L,,,,,,,2024-04-29
sh1311503,"COMERCIAL BCAM LTDA // 76,231.969-1",SHELL,Metropolitana de Santiago,13,Lo Barnechea,13115,AV COMANDANTE MALBEC 13500,-33.357436,-70.512252,DI,2024-04-11,10:14:33,1116.0,$/L,,,,,,,2024-04-29
sh1311505,Falcom SpA,SHELL,Metropolitana de Santiago,13,Lo Barnechea,13115,Avda. Los Trapenses 3353,-33.344835,-70.543668,93,2024-04-11,10:15:16,1397.0,$/L,,,,,,,2024-04-29
sh1311505,Falcom SpA,SHELL,Metropolitana de Santiago,13,Lo Barnechea,13115,Avda. Los Trapenses 3353,-33.344835,-70.543668,95,2024-04-11,10:15:16,1448.0,$/L,,,,,,,2024-04-29
sh1311505,Falcom SpA,SHELL,Metropolitana de Santiago,13,Lo Barnechea,13115,Avda. Los Trapenses 3353,-33.344835,-70.543668,97,2024-04-11,10:15:16,1500.0,$/L,,,,,,,2024-04-29
sh1311505,Falcom SpA,SHELL,Metropolitana de Santiago,13,Lo Barnechea,13115,Avda. Los Trapenses 3353,-33.344835,-70.543668,DI,2024-04-11,10:15:16,1118.0,$/L,,,,,,,2024-04-29
sh1311506,Automotriz los Trapenses Limitada,SHELL,Metropolitana de Santiago,13,Lo Barnechea,13115,Av. Pie Andino 4850,-33.32514,-70.5411,93,2024-04-11,09:45:56,1397.0,$/L,,,,,,,2024-04-29
sh1311506,Automotriz los Trapenses Limitada,SHELL,Metropolitana de Santiago,13,Lo Barnechea,13115,Av. Pie Andino 4850,-33.32514,-70.5411,95,2024-04-11,09:45:56,1448.0,$/L,,,,,,,2024-04-29
sh1311506,Automotriz los Trapenses Limitada,SHELL,Metropolitana de Santiago,13,Lo Barnechea,13115,Av. Pie Andino 4850,-33.32514,-70.5411,97,2024-04-11,09:45:56,1500.0,$/L,,,,,,,2024-04-29
sh1311506,Automotriz los Trapenses Limitada,SHELL,Metropolitana de Santiago,13,Lo Barnechea,13115,Av. Pie Andino 4850,-33.32514,-70.5411,DI,2024-04-11,09:45:56,1118.0,$/L,,,,,,,2024-04-29
sh1311601,inversiones Enex S:A,SHELL,Metropolitana de Santiago,13,Lo Espejo,13116,Don Miguel Angel 9175,-33.527061,-70.705362,93,2024-04-11,14:53:01,1381.0,$/L,,,,,,,2024-04-29
sh1311601,inversiones Enex S:A,SHELL,Metropolitana de Santiago,13,Lo Espejo,13116,Don Miguel Angel 9175,-33.527061,-70.705362,95,2024-04-11,14:53:01,1433.0,$/L,,,,,,,2024-04-29
sh1311601,inversiones Enex S:A,SHELL,Metropolitana de Santiago,13,Lo Espejo,13116,Don Miguel Angel 9175,-33.527061,-70.705362,97,2024-04-11,14:53:38,1499.0,$/L,,,,,,,2024-04-29
sh1311601,inversiones Enex S:A,SHELL,Metropolitana de Santiago,13,Lo Espejo,13116,Don Miguel Angel 9175,-33.527061,-70.705362,DI,2024-04-11,14:53:01,1116.0,$/L,,,,,,,2024-04-29
sh1311701 ,Irlanda Palacios Vargas Eds. E.I.R.L.,SHELL,Metropolitana de Santiago,13,Lo Prado,13117,San Pablo 8247,-33.444405,-70.740087,93,2023-12-07,10:53:14,1256.0,$/L,,,,,,,2024-04-29
sh1311701 ,Irlanda Palacios Vargas Eds. E.I.R.L.,SHELL,Metropolitana de Santiago,13,Lo Prado,13117,San Pablo 8247,-33.444405,-70.740087,95,2023-12-07,10:53:14,1291.0,$/L,,,,,,,2024-04-29
sh1311701 ,Irlanda Palacios Vargas Eds. E.I.R.L.,SHELL,Metropolitana de Santiago,13,Lo Prado,13117,San Pablo 8247,-33.444405,-70.740087,97,2023-12-07,10:53:14,1329.0,$/L,,,,,,,2024-04-29
sh1311701 ,Irlanda Palacios Vargas Eds. E.I.R.L.,SHELL,Metropolitana de Santiago,13,Lo Prado,13117,San Pablo 8247,-33.444405,-70.740087,DI,2023-12-07,10:53:14,1030.0,$/L,,,,,,,2024-04-29
sh1311701 ,Irlanda Palacios Vargas Eds. E.I.R.L.,SHELL,Metropolitana de Santiago,13,Lo Prado,13117,San Pablo 8247,-33.444405,-70.740087,GLP,2014-10-16,12:18:30,662.0,$/m3,,,,,,,2024-04-29
sh1311801 ,EMILIO ORLANDO GALLEGOS CARRASCO,SHELL,Metropolitana de Santiago,13,Macul,13118,Avenida Pedro de Valdivia 5517,-33.474319,-70.606497,93,2024-04-11,15:19:10,1326.0,$/L,,,,,,,2024-04-29
sh1311801 ,EMILIO ORLANDO GALLEGOS CARRASCO,SHELL,Metropolitana de Santiago,13,Macul,13118,Avenida Pedro de Valdivia 5517,-33.474319,-70.606497,95,2024-04-11,15:19:10,1381.0,$/L,,,,,,,2024-04-29
sh1311801 ,EMILIO ORLANDO GALLEGOS CARRASCO,SHELL,Metropolitana de Santiago,13,Macul,13118,Avenida Pedro de Valdivia 5517,-33.474319,-70.606497,97,2024-04-11,15:19:10,1436.0,$/L,,,,,,,2024-04-29
sh1311801 ,EMILIO ORLANDO GALLEGOS CARRASCO,SHELL,Metropolitana de Santiago,13,Macul,13118,Avenida Pedro de Valdivia 5517,-33.474319,-70.606497,DI,2024-04-11,15:19:10,1077.0,$/L,,,,,,,2024-04-29
sh1311802,sercicentros Jorge Victor Mendez Diaz E.I.R.L,SHELL,Metropolitana de Santiago,13,Macul,13118,Americo Vespucio 5542,-33.503432,-70.589072,93,2023-10-06,11:57:38,1296.0,$/L,,,,,,,2024-04-29
sh1311802,sercicentros Jorge Victor Mendez Diaz E.I.R.L,SHELL,Metropolitana de Santiago,13,Macul,13118,Americo Vespucio 5542,-33.503432,-70.589072,95,2023-10-06,11:57:38,1353.0,$/L,,,,,,,2024-04-29
sh1311802,sercicentros Jorge Victor Mendez Diaz E.I.R.L,SHELL,Metropolitana de Santiago,13,Macul,13118,Americo Vespucio 5542,-33.503432,-70.589072,97,2023-10-06,11:57:38,1404.0,$/L,,,,,,,2024-04-29
sh1311802,sercicentros Jorge Victor Mendez Diaz E.I.R.L,SHELL,Metropolitana de Santiago,13,Macul,13118,Americo Vespucio 5542,-33.503432,-70.589072,DI,2024-04-11,09:54:32,1085.0,$/L,,,,,,,2024-04-29
sh1311901 ,INVERSIONES LOS VALLES S.A.,SHELL,Metropolitana de Santiago,13,Maipú,13119,Ingeniero Eduardo Domínguez 666,-33.491352,-70.776823,93,2024-04-11,15:25:01,1333.0,$/L,,,,,,,2024-04-29
sh1311901 ,INVERSIONES LOS VALLES S.A.,SHELL,Metropolitana de Santiago,13,Maipú,13119,Ingeniero Eduardo Domínguez 666,-33.491352,-70.776823,95,2024-04-11,15:25:01,1368.0,$/L,,,,,,,2024-04-29
sh1311901 ,INVERSIONES LOS VALLES S.A.,SHELL,Metropolitana de Santiago,13,Maipú,13119,Ingeniero Eduardo Domínguez 666,-33.491352,-70.776823,97,2024-04-11,15:25:01,1403.0,$/L,,,,,,,2024-04-29
sh1311901 ,INVERSIONES LOS VALLES S.A.,SHELL,Metropolitana de Santiago,13,Maipú,13119,Ingeniero Eduardo Domínguez 666,-33.491352,-70.776823,DI,2024-04-11,15:25:01,1068.0,$/L,,,,,,,2024-04-29
sh1311902 ,COMERCIAL LLADSER ETIENNE LIMITADA,SHELL,Metropolitana de Santiago,13,Maipú,13119,Camino A Melipilla 11760,-33.525583,-70.752532,93,2023-10-05,15:23:30,1284.0,$/L,,,,,,,2024-04-29
sh1311902 ,COMERCIAL LLADSER ETIENNE LIMITADA,SHELL,Metropolitana de Santiago,13,Maipú,13119,Camino A Melipilla 11760,-33.525583,-70.752532,95,2023-10-05,16:19:12,1335.0,$/L,,,,,,,2024-04-29
sh1311902 ,COMERCIAL LLADSER ETIENNE LIMITADA,SHELL,Metropolitana de Santiago,13,Maipú,13119,Camino A Melipilla 11760,-33.525583,-70.752532,97,2023-10-05,16:19:12,1375.0,$/L,,,,,,,2024-04-29
sh1311902 ,COMERCIAL LLADSER ETIENNE LIMITADA,SHELL,Metropolitana de Santiago,13,Maipú,13119,Camino A Melipilla 11760,-33.525583,-70.752532,DI,2024-04-11,15:03:15,1068.0,$/L,,,,,,,2024-04-29
sh1311903 ,GASTON POZO GONZALEZ,SHELL,Metropolitana de Santiago,13,Maipú,13119,Ramon Freire 2753,-33.502004,-70.757033,93,2024-04-11,14:30:48,1336.0,$/L,,,,,,,2024-04-29
sh1311903 ,GASTON POZO GONZALEZ,SHELL,Metropolitana de Santiago,13,Maipú,13119,Ramon Freire 2753,-33.502004,-70.757033,95,2024-04-11,14:30:48,1376.0,$/L,,,,,,,2024-04-29
sh1311903 ,GASTON POZO GONZALEZ,SHELL,Metropolitana de Santiago,13,Maipú,13119,Ramon Freire 2753,-33.502004,-70.757033,97,2024-04-11,14:30:48,1409.0,$/L,,,,,,,2024-04-29
sh1311903 ,GASTON POZO GONZALEZ,SHELL,Metropolitana de Santiago,13,Maipú,13119,Ramon Freire 2753,-33.502004,-70.757033,DI,2024-04-11,14:30:48,1069.0,$/L,,,,,,,2024-04-29
sh1311903 ,GASTON POZO GONZALEZ,SHELL,Metropolitana de Santiago,13,Maipú,13119,Ramon Freire 2753,-33.502004,-70.757033,GLP,2023-05-11,10:10:32,553.0,$/m3,,,,,,,2024-04-29
sh1311903 ,GASTON POZO GONZALEZ,SHELL,Metropolitana de Santiago,13,Maipú,13119,Ramon Freire 2753,-33.502004,-70.757033,GNC,2019-11-28,11:06:58,372.0,$/m3,,,,,,,2024-04-29
sh1311904 ,GASTON POZO GONZALEZ,SHELL,Metropolitana de Santiago,13,Maipú,13119,Avenida Américo Vespucio 2025,-33.47124,-70.759764,93,2024-04-11,11:06:43,1333.0,$/L,,,,,,,2024-04-29
sh1311904 ,GASTON POZO GONZALEZ,SHELL,Metropolitana de Santiago,13,Maipú,13119,Avenida Américo Vespucio 2025,-33.47124,-70.759764,95,2024-04-11,11:06:43,1368.0,$/L,,,,,,,2024-04-29
sh1311904 ,GASTON POZO GONZALEZ,SHELL,Metropolitana de Santiago,13,Maipú,13119,Avenida Américo Vespucio 2025,-33.47124,-70.759764,97,2024-04-11,11:06:43,1403.0,$/L,,,,,,,2024-04-29
sh1311904 ,GASTON POZO GONZALEZ,SHELL,Metropolitana de Santiago,13,Maipú,13119,Avenida Américo Vespucio 2025,-33.47124,-70.759764,DI,2024-04-11,11:06:43,1068.0,$/L,,,,,,,2024-04-29
sh1311904 ,GASTON POZO GONZALEZ,SHELL,Metropolitana de Santiago,13,Maipú,13119,Avenida Américo Vespucio 2025,-33.47124,-70.759764,GLP,2019-02-07,12:11:14,354.0,$/m3,,,,,,,2024-04-29
sh1311905 ,INVERSIONES CYM LIMITADA,SHELL,Metropolitana de Santiago,13,Maipú,13119,Alberto Llona 625,-33.522327,-70.755301,93,2024-04-11,10:08:51,1306.0,$/L,,,,,,,2024-04-29
sh1311905 ,INVERSIONES CYM LIMITADA,SHELL,Metropolitana de Santiago,13,Maipú,13119,Alberto Llona 625,-33.522327,-70.755301,95,2024-04-11,10:08:51,1347.0,$/L,,,,,,,2024-04-29
sh1311905 ,INVERSIONES CYM LIMITADA,SHELL,Metropolitana de Santiago,13,Maipú,13119,Alberto Llona 625,-33.522327,-70.755301,97,2024-04-11,10:08:51,1383.0,$/L,,,,,,,2024-04-29
sh1311905 ,INVERSIONES CYM LIMITADA,SHELL,Metropolitana de Santiago,13,Maipú,13119,Alberto Llona 625,-33.522327,-70.755301,DI,2024-04-11,10:08:51,1056.0,$/L,,,,,,,2024-04-29
sh1311906 ,SOC. COMERCIAL AIRE LTDA.,Aire,Metropolitana de Santiago,13,Maipú,13119,AV 5 DE ABRIL 655,-33.510539,-70.73745,93,2024-04-11,15:31:16,1300.0,$/L,,,,,,,2024-04-29
sh1311906 ,SOC. COMERCIAL AIRE LTDA.,Aire,Metropolitana de Santiago,13,Maipú,13119,AV 5 DE ABRIL 655,-33.510539,-70.73745,95,2024-04-11,15:31:16,1361.0,$/L,,,,,,,2024-04-29
