codigo,Razón Social,marca,nombre_region,codigo_region,nombre_comuna,codigo_comuna,direccion,Latitud,Longitud,combustible,Última Actualización,hora_actualizacion,precio,unidad_cobro,ClasificacionGasolina 93 $/L,ClasificacionGasolina 97 $/L,ClasificacionPetróleo Diesel $/L,ClasificacionGasolina 95 $/L,ClasificacionGLP Vehicular $/m3,ClasificacionGNC $/m3,Fecha
co01016,COPEGAS LIMITADA,COPEC,Metropolitana de Santiago,13,Santiago Centro,13101,Avenida Matta 665,-33.4578686431941,-70.64234733581543,97,2024-02-29,09:54:20,1405.0,$/L,,,,,,,2024-03-22
co01016,COPEGAS LIMITADA,COPEC,Metropolitana de Santiago,13,Santiago Centro,13101,Avenida Matta 665,-33.4578686431941,-70.64234733581543,DI,2024-03-01,12:54:59,1043.0,$/L,,,,,,,2024-03-22
co1010101,SOCIEDAD Y SERVICIOS MIYA LTDA.,COPEC,De los Lagos,10,Puerto Montt,10101,AV. ANGELMO 1920,-41.48148379019156,-72.95587599277496,93,2024-02-29,09:05:35,1339.0,$/L,,,,,,,2024-03-22
co1010101,SOCIEDAD Y SERVICIOS MIYA LTDA.,COPEC,De los Lagos,10,Puerto Montt,10101,AV. ANGELMO 1920,-41.48148379019156,-72.95587599277496,95,2024-02-29,09:05:35,1370.0,$/L,,,,,,,2024-03-22
co1010101,SOCIEDAD Y SERVICIOS MIYA LTDA.,COPEC,De los Lagos,10,Puerto Montt,10101,AV. ANGELMO 1920,-41.48148379019156,-72.95587599277496,97,2024-02-29,09:05:35,1400.0,$/L,,,,,,,2024-03-22
co1010101,SOCIEDAD Y SERVICIOS MIYA LTDA.,COPEC,De los Lagos,10,Puerto Montt,10101,AV. ANGELMO 1920,-41.48148379019156,-72.95587599277496,DI,2024-02-29,09:05:35,1094.0,$/L,,,,,,,2024-03-22
co1010103,DISTRIBUIDORA DE COMBUSTIBLES LA PALOMA LIMITADA / Rut : 76.014.449-5,COPEC,De los Lagos,10,Puerto Montt,10101,CAMINO ALERCE 2000,-41.45913105560268,-72.91840553283691,93,2024-03-14,08:19:22,1342.0,$/L,,,,,,,2024-03-22
co1010103,DISTRIBUIDORA DE COMBUSTIBLES LA PALOMA LIMITADA / Rut : 76.014.449-5,COPEC,De los Lagos,10,Puerto Montt,10101,CAMINO ALERCE 2000,-41.45913105560268,-72.91840553283691,95,2024-03-14,08:19:22,1371.0,$/L,,,,,,,2024-03-22
co1010103,DISTRIBUIDORA DE COMBUSTIBLES LA PALOMA LIMITADA / Rut : 76.014.449-5,COPEC,De los Lagos,10,Puerto Montt,10101,CAMINO ALERCE 2000,-41.45913105560268,-72.91840553283691,97,2024-03-14,08:19:22,1400.0,$/L,,,,,,,2024-03-22
co1010103,DISTRIBUIDORA DE COMBUSTIBLES LA PALOMA LIMITADA / Rut : 76.014.449-5,COPEC,De los Lagos,10,Puerto Montt,10101,CAMINO ALERCE 2000,-41.45913105560268,-72.91840553283691,DI,2024-03-14,08:19:22,1095.0,$/L,,,,,,,2024-03-22
co1010103,DISTRIBUIDORA DE COMBUSTIBLES LA PALOMA LIMITADA / Rut : 76.014.449-5,COPEC,De los Lagos,10,Puerto Montt,10101,CAMINO ALERCE 2000,-41.45913105560268,-72.91840553283691,GLP,2021-04-08,07:17:16,445.0,$/m3,,,,,,,2024-03-22
co1010104,Comercial y Servicios Nueva S y C Limitada,COPEC,De los Lagos,10,Puerto Montt,10101,AV. Los Notros 905,-41.48033438601297,-72.97852993011475,93,2024-02-29,08:25:04,1342.0,$/L,,,,,,,2024-03-22
co1010104,Comercial y Servicios Nueva S y C Limitada,COPEC,De los Lagos,10,Puerto Montt,10101,AV. Los Notros 905,-41.48033438601297,-72.97852993011475,95,2024-02-29,08:25:04,1371.0,$/L,,,,,,,2024-03-22
co1010104,Comercial y Servicios Nueva S y C Limitada,COPEC,De los Lagos,10,Puerto Montt,10101,AV. Los Notros 905,-41.48033438601297,-72.97852993011475,97,2024-02-29,08:25:04,1400.0,$/L,,,,,,,2024-03-22
co1010104,Comercial y Servicios Nueva S y C Limitada,COPEC,De los Lagos,10,Puerto Montt,10101,AV. Los Notros 905,-41.48033438601297,-72.97852993011475,DI,2024-03-06,11:42:26,1095.0,$/L,,,,,,,2024-03-22
co1010105,Comercial y Servicios Fersof ltda.,COPEC,De los Lagos,10,Puerto Montt,10101,"San Martï¿½n, Esq. Benavente 0",-41.47083695536421,-72.94048547744751,93,2024-02-29,13:12:03,1336.0,$/L,,,,,,,2024-03-22
co1010105,Comercial y Servicios Fersof ltda.,COPEC,De los Lagos,10,Puerto Montt,10101,"San Martï¿½n, Esq. Benavente 0",-41.47083695536421,-72.94048547744751,95,2024-02-29,13:12:03,1365.0,$/L,,,,,,,2024-03-22
co1010105,Comercial y Servicios Fersof ltda.,COPEC,De los Lagos,10,Puerto Montt,10101,"San Martï¿½n, Esq. Benavente 0",-41.47083695536421,-72.94048547744751,97,2024-02-29,13:12:03,1396.0,$/L,,,,,,,2024-03-22
co1010105,Comercial y Servicios Fersof ltda.,COPEC,De los Lagos,10,Puerto Montt,10101,"San Martï¿½n, Esq. Benavente 0",-41.47083695536421,-72.94048547744751,DI,2024-02-29,13:12:03,1089.0,$/L,,,,,,,2024-03-22
co1010106,BERGUECIO Y EBENSPERGER LIMITADA  ,COPEC,De los Lagos,10,Puerto Montt,10101,CARRETERA PANAMERICANA 200,-41.46225069147706,-72.95374631881714,93,2024-02-29,07:17:53,1342.0,$/L,,,,,,,2024-03-22
co1010106,BERGUECIO Y EBENSPERGER LIMITADA  ,COPEC,De los Lagos,10,Puerto Montt,10101,CARRETERA PANAMERICANA 200,-41.46225069147706,-72.95374631881714,95,2024-02-29,07:17:53,1371.0,$/L,,,,,,,2024-03-22
co1010106,BERGUECIO Y EBENSPERGER LIMITADA  ,COPEC,De los Lagos,10,Puerto Montt,10101,CARRETERA PANAMERICANA 200,-41.46225069147706,-72.95374631881714,97,2024-02-29,07:17:53,1400.0,$/L,,,,,,,2024-03-22
co1010106,BERGUECIO Y EBENSPERGER LIMITADA  ,COPEC,De los Lagos,10,Puerto Montt,10101,CARRETERA PANAMERICANA 200,-41.46225069147706,-72.95374631881714,DI,2024-03-07,11:36:08,1095.0,$/L,,,,,,,2024-03-22
co1010107,COMERCIAL R Y G  LIMITADA   ,COPEC,De los Lagos,10,Puerto Montt,10101,AV. PRESIDENTE IBAï¿½EZ 1118,-41.468521670330254,-72.9605484008789,93,2024-02-29,07:31:18,1342.0,$/L,,,,,,,2024-03-22
co1010107,COMERCIAL R Y G  LIMITADA   ,COPEC,De los Lagos,10,Puerto Montt,10101,AV. PRESIDENTE IBAï¿½EZ 1118,-41.468521670330254,-72.9605484008789,95,2024-02-29,07:31:18,1371.0,$/L,,,,,,,2024-03-22
co1010107,COMERCIAL R Y G  LIMITADA   ,COPEC,De los Lagos,10,Puerto Montt,10101,AV. PRESIDENTE IBAï¿½EZ 1118,-41.468521670330254,-72.9605484008789,97,2024-02-29,07:31:18,1400.0,$/L,,,,,,,2024-03-22
co1010107,COMERCIAL R Y G  LIMITADA   ,COPEC,De los Lagos,10,Puerto Montt,10101,AV. PRESIDENTE IBAï¿½EZ 1118,-41.468521670330254,-72.9605484008789,DI,2024-02-29,07:31:18,1095.0,$/L,,,,,,,2024-03-22
co1010108,Comercial y servicios Roco Limitada,COPEC,De los Lagos,10,Puerto Montt,10101,Av. Gabriela Mistral 955,-41.40475071813491,-72.91678227687987,93,2024-02-29,11:13:21,1342.0,$/L,,,,,,,2024-03-22
co1010108,Comercial y servicios Roco Limitada,COPEC,De los Lagos,10,Puerto Montt,10101,Av. Gabriela Mistral 955,-41.40475071813491,-72.91678227687987,95,2024-02-29,11:13:21,1371.0,$/L,,,,,,,2024-03-22
co1010108,Comercial y servicios Roco Limitada,COPEC,De los Lagos,10,Puerto Montt,10101,Av. Gabriela Mistral 955,-41.40475071813491,-72.91678227687987,97,2024-02-29,11:13:21,1400.0,$/L,,,,,,,2024-03-22
co1010108,Comercial y servicios Roco Limitada,COPEC,De los Lagos,10,Puerto Montt,10101,Av. Gabriela Mistral 955,-41.40475071813491,-72.91678227687987,DI,2024-02-29,11:13:21,1096.0,$/L,,,,,,,2024-03-22
co1010109,Comercial Los Roques Ltda.,COPEC,De los Lagos,10,Puerto Montt,10101,av cardonal km 3 0001,-41.45271304278623,-73.0091364428497,93,2024-02-29,09:29:33,1343.0,$/L,,,,,,,2024-03-22
co1010109,Comercial Los Roques Ltda.,COPEC,De los Lagos,10,Puerto Montt,10101,av cardonal km 3 0001,-41.45271304278623,-73.0091364428497,95,2024-02-29,09:29:33,1371.0,$/L,,,,,,,2024-03-22
co1010109,Comercial Los Roques Ltda.,COPEC,De los Lagos,10,Puerto Montt,10101,av cardonal km 3 0001,-41.45271304278623,-73.0091364428497,97,2024-02-29,09:29:33,1400.0,$/L,,,,,,,2024-03-22
co1010109,Comercial Los Roques Ltda.,COPEC,De los Lagos,10,Puerto Montt,10101,av cardonal km 3 0001,-41.45271304278623,-73.0091364428497,DI,2024-02-29,11:27:07,1095.0,$/L,,,,,,,2024-03-22
co1010201,SOCIEDAD COMERCIAL PÉREZ-HERRERA LTDA.,COPEC,De los Lagos,10,Calbuco,10102,ALMIRANTE LA TORRE 370,-41.757947500061654,-73.14553499221802,93,2024-02-29,08:03:04,1339.0,$/L,,,,,,,2024-03-22
co1010201,SOCIEDAD COMERCIAL PÉREZ-HERRERA LTDA.,COPEC,De los Lagos,10,Calbuco,10102,ALMIRANTE LA TORRE 370,-41.757947500061654,-73.14553499221802,95,2024-02-29,08:03:04,1368.0,$/L,,,,,,,2024-03-22
co1010201,SOCIEDAD COMERCIAL PÉREZ-HERRERA LTDA.,COPEC,De los Lagos,10,Calbuco,10102,ALMIRANTE LA TORRE 370,-41.757947500061654,-73.14553499221802,97,2024-02-29,08:03:04,1396.0,$/L,,,,,,,2024-03-22
co1010201,SOCIEDAD COMERCIAL PÉREZ-HERRERA LTDA.,COPEC,De los Lagos,10,Calbuco,10102,ALMIRANTE LA TORRE 370,-41.757947500061654,-73.14553499221802,DI,2024-02-29,08:03:05,1087.0,$/L,,,,,,,2024-03-22
co1010401,Comercial T&T Limitada   ,COPEC,De los Lagos,10,Fresia,10104,IRARRAZABAL 003,-41.15313146930528,-73.42227458953857,93,2024-03-01,13:11:22,1341.0,$/L,,,,,,,2024-03-22
co1010401,Comercial T&T Limitada   ,COPEC,De los Lagos,10,Fresia,10104,IRARRAZABAL 003,-41.15313146930528,-73.42227458953857,95,2024-03-01,13:11:22,1372.0,$/L,,,,,,,2024-03-22
co1010401,Comercial T&T Limitada   ,COPEC,De los Lagos,10,Fresia,10104,IRARRAZABAL 003,-41.15313146930528,-73.42227458953857,97,2024-03-01,13:11:22,1402.0,$/L,,,,,,,2024-03-22
co1010401,Comercial T&T Limitada   ,COPEC,De los Lagos,10,Fresia,10104,IRARRAZABAL 003,-41.15313146930528,-73.42227458953857,DI,2024-03-01,13:11:22,1091.0,$/L,,,,,,,2024-03-22
co1010501,COMERCIALIZADORA Y DISTRIBUIDORA FACI LTDA.,COPEC,De los Lagos,10,Frutillar,10105,ARTURO ALESSANDRI 187,-41.11730850045198,-73.04820835590363,93,2024-02-29,07:14:26,1343.0,$/L,,,,,,,2024-03-22
co1010501,COMERCIALIZADORA Y DISTRIBUIDORA FACI LTDA.,COPEC,De los Lagos,10,Frutillar,10105,ARTURO ALESSANDRI 187,-41.11730850045198,-73.04820835590363,95,2024-02-29,07:14:26,1372.0,$/L,,,,,,,2024-03-22
co1010501,COMERCIALIZADORA Y DISTRIBUIDORA FACI LTDA.,COPEC,De los Lagos,10,Frutillar,10105,ARTURO ALESSANDRI 187,-41.11730850045198,-73.04820835590363,97,2024-02-29,07:14:26,1401.0,$/L,,,,,,,2024-03-22
co1010501,COMERCIALIZADORA Y DISTRIBUIDORA FACI LTDA.,COPEC,De los Lagos,10,Frutillar,10105,ARTURO ALESSANDRI 187,-41.11730850045198,-73.04820835590363,DI,2024-02-29,07:14:26,1093.0,$/L,,,,,,,2024-03-22
co1010602,Comercial y Servicios Los Galpones Limitada,COPEC,De los Lagos,10,Los Muermos,10106,"Manuel Rodriguez, Los Muermos",-41.39339950377038,-73.46317919047601,93,2024-02-29,10:28:42,1342.0,$/L,,,,,,,2024-03-22
co1010602,Comercial y Servicios Los Galpones Limitada,COPEC,De los Lagos,10,Los Muermos,10106,"Manuel Rodriguez, Los Muermos",-41.39339950377038,-73.46317919047601,95,2024-02-29,10:28:42,1372.0,$/L,,,,,,,2024-03-22
co1010602,Comercial y Servicios Los Galpones Limitada,COPEC,De los Lagos,10,Los Muermos,10106,"Manuel Rodriguez, Los Muermos",-41.39339950377038,-73.46317919047601,97,2024-02-29,10:28:42,1401.0,$/L,,,,,,,2024-03-22
co1010602,Comercial y Servicios Los Galpones Limitada,COPEC,De los Lagos,10,Los Muermos,10106,"Manuel Rodriguez, Los Muermos",-41.39339950377038,-73.46317919047601,DI,2024-02-15,10:52:19,1076.0,$/L,,,,,,,2024-03-22
co1010602,Comercial y Servicios Los Galpones Limitada,COPEC,De los Lagos,10,Los Muermos,10106,"Manuel Rodriguez, Los Muermos",-41.39339950377038,-73.46317919047601,GNC,2016-11-09,21:19:19,,$/m3,,,,,,,2024-03-22
co1010701,JUAN RODOMIRO ANDRADE BARRIA 7275067-5                                         ,COPEC,De los Lagos,10,Llanquihue,10107,VICENTE PEREZ ROSALES 711,-41.26372706997888,-73.00196707248688,93,2024-03-18,12:00:16,1345.0,$/L,,,,,,,2024-03-22
co1010701,JUAN RODOMIRO ANDRADE BARRIA 7275067-5                                         ,COPEC,De los Lagos,10,Llanquihue,10107,VICENTE PEREZ ROSALES 711,-41.26372706997888,-73.00196707248688,95,2024-03-18,12:00:16,1373.0,$/L,,,,,,,2024-03-22
co1010701,JUAN RODOMIRO ANDRADE BARRIA 7275067-5                                         ,COPEC,De los Lagos,10,Llanquihue,10107,VICENTE PEREZ ROSALES 711,-41.26372706997888,-73.00196707248688,97,2024-03-18,12:00:16,1403.0,$/L,,,,,,,2024-03-22
co1010701,JUAN RODOMIRO ANDRADE BARRIA 7275067-5                                         ,COPEC,De los Lagos,10,Llanquihue,10107,VICENTE PEREZ ROSALES 711,-41.26372706997888,-73.00196707248688,DI,2024-03-18,12:00:16,1096.0,$/L,,,,,,,2024-03-22
co1010801,DORIS ANDRADE V. DISTRIB. DE COMB.  AUTOM. Y ALIMENTICIOS  E.I.R.L.,COPEC,De los Lagos,10,Maullín,10108,GASPAR DEL RIO ESQ. 21 DE MAYO 0,-41.61611809738355,-73.59614878892899,93,2024-02-29,00:25:21,1347.0,$/L,,,,,,,2024-03-22
co1010801,DORIS ANDRADE V. DISTRIB. DE COMB.  AUTOM. Y ALIMENTICIOS  E.I.R.L.,COPEC,De los Lagos,10,Maullín,10108,GASPAR DEL RIO ESQ. 21 DE MAYO 0,-41.61611809738355,-73.59614878892899,95,2024-02-29,00:25:21,1375.0,$/L,,,,,,,2024-03-22
co1010801,DORIS ANDRADE V. DISTRIB. DE COMB.  AUTOM. Y ALIMENTICIOS  E.I.R.L.,COPEC,De los Lagos,10,Maullín,10108,GASPAR DEL RIO ESQ. 21 DE MAYO 0,-41.61611809738355,-73.59614878892899,97,2024-02-29,00:25:21,1405.0,$/L,,,,,,,2024-03-22
co1010801,DORIS ANDRADE V. DISTRIB. DE COMB.  AUTOM. Y ALIMENTICIOS  E.I.R.L.,COPEC,De los Lagos,10,Maullín,10108,GASPAR DEL RIO ESQ. 21 DE MAYO 0,-41.61611809738355,-73.59614878892899,DI,2024-02-29,00:25:21,1095.0,$/L,,,,,,,2024-03-22
co1010901,Comercial Beldue Ltda.,COPEC,De los Lagos,10,Puerto Varas,10109,SANTA  ROSA 248,-41.317464036673286,-72.98350811004639,93,2024-02-29,09:43:12,1345.0,$/L,,,,,,,2024-03-22
co1010901,Comercial Beldue Ltda.,COPEC,De los Lagos,10,Puerto Varas,10109,SANTA  ROSA 248,-41.317464036673286,-72.98350811004639,95,2024-02-29,09:43:12,1374.0,$/L,,,,,,,2024-03-22
co1010901,Comercial Beldue Ltda.,COPEC,De los Lagos,10,Puerto Varas,10109,SANTA  ROSA 248,-41.317464036673286,-72.98350811004639,97,2024-02-29,09:43:12,1403.0,$/L,,,,,,,2024-03-22
co1010901,Comercial Beldue Ltda.,COPEC,De los Lagos,10,Puerto Varas,10109,SANTA  ROSA 248,-41.317464036673286,-72.98350811004639,DI,2024-02-29,09:43:12,1096.0,$/L,,,,,,,2024-03-22
co1010902,MARIO E. BOHLE ROUGE                                                  ,COPEC,De los Lagos,10,Puerto Varas,10109,ENSENADA KM 48 0,-41.2123447,-72.5430565,93,2024-03-01,11:00:19,1343.0,$/L,,,,,,,2024-03-22
co1010902,MARIO E. BOHLE ROUGE                                                  ,COPEC,De los Lagos,10,Puerto Varas,10109,ENSENADA KM 48 0,-41.2123447,-72.5430565,95,2024-03-01,11:00:19,1376.0,$/L,,,,,,,2024-03-22
co1010902,MARIO E. BOHLE ROUGE                                                  ,COPEC,De los Lagos,10,Puerto Varas,10109,ENSENADA KM 48 0,-41.2123447,-72.5430565,97,2024-03-01,11:00:19,1376.0,$/L,,,,,,,2024-03-22
co1010902,MARIO E. BOHLE ROUGE                                                  ,COPEC,De los Lagos,10,Puerto Varas,10109,ENSENADA KM 48 0,-41.2123447,-72.5430565,DI,2024-03-01,11:00:19,1102.0,$/L,,,,,,,2024-03-22
co1010904,Comercial M&R Ltda,COPEC,De los Lagos,10,Puerto Varas,10109,Walker Martinez 315,-41.31659334665716,-72.98532671586912,93,2024-02-29,09:16:50,1345.0,$/L,,,,,,,2024-03-22
co1010904,Comercial M&R Ltda,COPEC,De los Lagos,10,Puerto Varas,10109,Walker Martinez 315,-41.31659334665716,-72.98532671586912,95,2024-02-29,09:16:51,1374.0,$/L,,,,,,,2024-03-22
co1010904,Comercial M&R Ltda,COPEC,De los Lagos,10,Puerto Varas,10109,Walker Martinez 315,-41.31659334665716,-72.98532671586912,97,2024-02-29,09:16:51,1403.0,$/L,,,,,,,2024-03-22
co1010904,Comercial M&R Ltda,COPEC,De los Lagos,10,Puerto Varas,10109,Walker Martinez 315,-41.31659334665716,-72.98532671586912,DI,2024-02-29,09:16:51,1096.0,$/L,,,,,,,2024-03-22
co1010905,COMERCIAL DASEFE LIMITADA,COPEC,De los Lagos,10,Puerto Varas,10109,"Ruta 5 Sur Km 1009,4",-41.35099272011803,-72.98113513496489,93,2024-02-29,18:17:17,1345.0,$/L,,,,,,,2024-03-22
co1010905,COMERCIAL DASEFE LIMITADA,COPEC,De los Lagos,10,Puerto Varas,10109,"Ruta 5 Sur Km 1009,4",-41.35099272011803,-72.98113513496489,95,2024-02-29,18:17:17,1374.0,$/L,,,,,,,2024-03-22
co1010905,COMERCIAL DASEFE LIMITADA,COPEC,De los Lagos,10,Puerto Varas,10109,"Ruta 5 Sur Km 1009,4",-41.35099272011803,-72.98113513496489,97,2024-02-29,18:17:17,1403.0,$/L,,,,,,,2024-03-22
co1010905,COMERCIAL DASEFE LIMITADA,COPEC,De los Lagos,10,Puerto Varas,10109,"Ruta 5 Sur Km 1009,4",-41.35099272011803,-72.98113513496489,DI,2024-02-29,18:17:17,1096.0,$/L,,,,,,,2024-03-22
co1020101,Administradora de Ventas al Detalle Ltda.                                ,COPEC,De los Lagos,10,Castro,10201,GALVARINO RIVEROS 1205,-42.472453022729674,-73.77681970596313,93,2024-02-29,16:10:06,1357.0,$/L,,,,,,,2024-03-22
co1020101,Administradora de Ventas al Detalle Ltda.                                ,COPEC,De los Lagos,10,Castro,10201,GALVARINO RIVEROS 1205,-42.472453022729674,-73.77681970596313,95,2024-02-29,16:10:06,1388.0,$/L,,,,,,,2024-03-22
co1020101,Administradora de Ventas al Detalle Ltda.                                ,COPEC,De los Lagos,10,Castro,10201,GALVARINO RIVEROS 1205,-42.472453022729674,-73.77681970596313,97,2024-02-29,16:10:06,1417.0,$/L,,,,,,,2024-03-22
co1020101,Administradora de Ventas al Detalle Ltda.                                ,COPEC,De los Lagos,10,Castro,10201,GALVARINO RIVEROS 1205,-42.472453022729674,-73.77681970596313,DI,2024-02-29,16:10:06,1104.0,$/L,,,,,,,2024-03-22
co1020102,MU?OZ Y DIMTER LIMITADA                                ,COPEC,De los Lagos,10,Castro,10201,O'Higgins 495,-42.480482844968144,-73.76203536987305,93,2024-02-29,09:58:14,1359.0,$/L,,,,,,,2024-03-22
co1020102,MU?OZ Y DIMTER LIMITADA                                ,COPEC,De los Lagos,10,Castro,10201,O'Higgins 495,-42.480482844968144,-73.76203536987305,95,2024-02-29,09:58:14,1389.0,$/L,,,,,,,2024-03-22
co1020102,MU?OZ Y DIMTER LIMITADA                                ,COPEC,De los Lagos,10,Castro,10201,O'Higgins 495,-42.480482844968144,-73.76203536987305,97,2024-02-29,09:58:14,1417.0,$/L,,,,,,,2024-03-22
co1020102,MU?OZ Y DIMTER LIMITADA                                ,COPEC,De los Lagos,10,Castro,10201,O'Higgins 495,-42.480482844968144,-73.76203536987305,DI,2024-02-29,09:58:14,1108.0,$/L,,,,,,,2024-03-22
co1020201,ALFONSO VENEGAS COMERCIAL Y SERVICI OS E.I.R.L.,COPEC,De los Lagos,10,Ancud,10202,LIBERTAD 547,-41.8668943084755,-73.82927566766739,93,2024-02-29,08:54:09,1358.0,$/L,,,,,,,2024-03-22
co1020201,ALFONSO VENEGAS COMERCIAL Y SERVICI OS E.I.R.L.,COPEC,De los Lagos,10,Ancud,10202,LIBERTAD 547,-41.8668943084755,-73.82927566766739,95,2024-02-29,08:54:09,1385.0,$/L,,,,,,,2024-03-22
co1020201,ALFONSO VENEGAS COMERCIAL Y SERVICI OS E.I.R.L.,COPEC,De los Lagos,10,Ancud,10202,LIBERTAD 547,-41.8668943084755,-73.82927566766739,97,2024-02-29,08:54:09,1412.0,$/L,,,,,,,2024-03-22
co1020201,ALFONSO VENEGAS COMERCIAL Y SERVICI OS E.I.R.L.,COPEC,De los Lagos,10,Ancud,10202,LIBERTAD 547,-41.8668943084755,-73.82927566766739,DI,2024-02-29,08:54:09,1092.0,$/L,,,,,,,2024-03-22
co1020301,NESTOR ALBINO VERA ALVAREZ 10.840.589-9                          ,COPEC,De los Lagos,10,Chonchi,10203,SARGENTO CANDELARIA 391,-42.62188891177138,-73.77994179725647,93,2023-11-02,17:07:00,1372.0,$/L,,,,,,,2024-03-22
co1020301,NESTOR ALBINO VERA ALVAREZ 10.840.589-9                          ,COPEC,De los Lagos,10,Chonchi,10203,SARGENTO CANDELARIA 391,-42.62188891177138,-73.77994179725647,95,2023-10-30,18:50:25,1406.0,$/L,,,,,,,2024-03-22
co1020301,NESTOR ALBINO VERA ALVAREZ 10.840.589-9                          ,COPEC,De los Lagos,10,Chonchi,10203,SARGENTO CANDELARIA 391,-42.62188891177138,-73.77994179725647,97,2023-11-02,17:07:00,1440.0,$/L,,,,,,,2024-03-22
co1020301,NESTOR ALBINO VERA ALVAREZ 10.840.589-9                          ,COPEC,De los Lagos,10,Chonchi,10203,SARGENTO CANDELARIA 391,-42.62188891177138,-73.77994179725647,DI,2023-10-30,18:50:25,1096.0,$/L,,,,,,,2024-03-22
co1020501,Soc. Distribuidora de Combustibles Vizion Ltda.         ,COPEC,De los Lagos,10,Dalcahue,10205,RAMON FREIRE PONIENTE 595,-42.380383739176295,-73.65477651357651,93,2024-02-29,10:46:52,1358.0,$/L,,,,,,,2024-03-22
co1020501,Soc. Distribuidora de Combustibles Vizion Ltda.         ,COPEC,De los Lagos,10,Dalcahue,10205,RAMON FREIRE PONIENTE 595,-42.380383739176295,-73.65477651357651,95,2024-02-29,10:46:52,1388.0,$/L,,,,,,,2024-03-22
co1020501,Soc. Distribuidora de Combustibles Vizion Ltda.         ,COPEC,De los Lagos,10,Dalcahue,10205,RAMON FREIRE PONIENTE 595,-42.380383739176295,-73.65477651357651,97,2024-02-29,10:46:52,1416.0,$/L,,,,,,,2024-03-22
co1020501,Soc. Distribuidora de Combustibles Vizion Ltda.         ,COPEC,De los Lagos,10,Dalcahue,10205,RAMON FREIRE PONIENTE 595,-42.380383739176295,-73.65477651357651,DI,2024-02-29,10:46:52,1107.0,$/L,,,,,,,2024-03-22
co1020801,PATRICIO ALBERTO BRAM VERA,COPEC,De los Lagos,10,Quellón,10208,"LADRILLEROS, ESQ. LA PAZ 395",-43.117162962527935,-73.61942768096924,93,2024-02-29,18:54:48,1364.0,$/L,,,,,,,2024-03-22
co1020801,PATRICIO ALBERTO BRAM VERA,COPEC,De los Lagos,10,Quellón,10208,"LADRILLEROS, ESQ. LA PAZ 395",-43.117162962527935,-73.61942768096924,95,2024-02-29,18:54:48,1391.0,$/L,,,,,,,2024-03-22
co1020801,PATRICIO ALBERTO BRAM VERA,COPEC,De los Lagos,10,Quellón,10208,"LADRILLEROS, ESQ. LA PAZ 395",-43.117162962527935,-73.61942768096924,97,2024-02-29,18:54:48,1423.0,$/L,,,,,,,2024-03-22
co1020801,PATRICIO ALBERTO BRAM VERA,COPEC,De los Lagos,10,Quellón,10208,"LADRILLEROS, ESQ. LA PAZ 395",-43.117162962527935,-73.61942768096924,DI,2024-02-29,18:54:48,1115.0,$/L,,,,,,,2024-03-22
co1030101,COMERCIAL Y SERVICIOS VENTURA LIMITADA,COPEC,De los Lagos,10,Osorno,10301,Eleuterio Ramirez 211,-40.57307135948806,-73.14491271972656,93,2024-03-01,08:33:40,1347.0,$/L,,,,,,,2024-03-22
co1030101,COMERCIAL Y SERVICIOS VENTURA LIMITADA,COPEC,De los Lagos,10,Osorno,10301,Eleuterio Ramirez 211,-40.57307135948806,-73.14491271972656,95,2024-03-01,08:33:40,1376.0,$/L,,,,,,,2024-03-22
co1030101,COMERCIAL Y SERVICIOS VENTURA LIMITADA,COPEC,De los Lagos,10,Osorno,10301,Eleuterio Ramirez 211,-40.57307135948806,-73.14491271972656,97,2024-03-01,08:33:40,1405.0,$/L,,,,,,,2024-03-22
co1030101,COMERCIAL Y SERVICIOS VENTURA LIMITADA,COPEC,De los Lagos,10,Osorno,10301,Eleuterio Ramirez 211,-40.57307135948806,-73.14491271972656,DI,2024-03-01,08:33:40,1093.0,$/L,,,,,,,2024-03-22
co1030102,Comercial y Servicios J&M Ltda.,COPEC,De los Lagos,10,Osorno,10301,Av. Juan Mackenna 2019,-40.57607841239692,-73.11578392982483,93,2024-02-29,14:52:54,1349.0,$/L,,,,,,,2024-03-22
co1030102,Comercial y Servicios J&M Ltda.,COPEC,De los Lagos,10,Osorno,10301,Av. Juan Mackenna 2019,-40.57607841239692,-73.11578392982483,95,2024-02-29,14:52:54,1378.0,$/L,,,,,,,2024-03-22
co1030102,Comercial y Servicios J&M Ltda.,COPEC,De los Lagos,10,Osorno,10301,Av. Juan Mackenna 2019,-40.57607841239692,-73.11578392982483,97,2024-02-29,14:52:54,1407.0,$/L,,,,,,,2024-03-22
co1030102,Comercial y Servicios J&M Ltda.,COPEC,De los Lagos,10,Osorno,10301,Av. Juan Mackenna 2019,-40.57607841239692,-73.11578392982483,DI,2024-02-29,14:59:49,1097.0,$/L,,,,,,,2024-03-22
co1030102,Comercial y Servicios J&M Ltda.,COPEC,De los Lagos,10,Osorno,10301,Av. Juan Mackenna 2019,-40.57607841239692,-73.11578392982483,GLP,2024-03-14,14:46:13,694.0,$/m3,,,,,,,2024-03-22
co1030103,ESTACION DE SERVICIOS BULNES LTDA / RUT: 76.757.000-7,COPEC,De los Lagos,10,Osorno,10301,BULNES 544,-40.57234809828178,-73.13840568065643,93,2024-02-29,11:02:08,1349.0,$/L,,,,,,,2024-03-22
